"Customer ID","Segment","Cluster","Prefers_Clothing","Prefers_Footwear","Prefers_Outerwear","Prefers_Accessories","Category","Item Purchased"
971,"Segment 1",1,1,0,0,0,"Clothing","Jeans"
972,"Segment 1",1,0,0,0,1,"Accessories","Sunglasses"
973,"Segment 2",2,0,1,0,0,"Footwear","Sneakers"
974,"Segment 4",4,0,0,1,0,"Outerwear","Jacket"
975,"Segment 4",4,1,0,0,0,"Clothing","Skirt"
976,"Segment 2",2,1,0,0,0,"Clothing","Sweater"
977,"Segment 4",4,1,0,0,0,"Clothing","T-shirt"
978,"Segment 1",1,0,0,0,1,"Accessories","Belt"
979,"Segment 2",2,0,0,0,1,"Accessories","Gloves"
980,"Segment 2",2,0,0,0,1,"Accessories","Hat"
981,"Segment 4",4,0,1,0,0,"Footwear","Boots"
982,"Segment 1",1,0,0,0,1,"Accessories","Belt"
983,"Segment 3",3,0,0,1,0,"Outerwear","Coat"
984,"Segment 3",3,0,0,0,1,"Accessories","Hat"
985,"Segment 3",3,0,1,0,0,"Footwear","Shoes"
986,"Segment 1",1,0,0,0,1,"Accessories","Handbag"
987,"Segment 4",4,0,0,0,1,"Accessories","Scarf"
988,"Segment 2",2,0,0,0,1,"Accessories","Handbag"
989,"Segment 4",4,1,0,0,0,"Clothing","Pants"
990,"Segment 2",2,0,1,0,0,"Footwear","Shoes"
991,"Segment 1",1,0,0,0,1,"Accessories","Sunglasses"
992,"Segment 3",3,1,0,0,0,"Clothing","Shorts"
993,"Segment 4",4,0,0,1,0,"Outerwear","Jacket"
994,"Segment 4",4,0,1,0,0,"Footwear","Sandals"
995,"Segment 2",2,0,1,0,0,"Footwear","Shoes"
996,"Segment 3",3,0,0,0,1,"Accessories","Jewelry"
997,"Segment 1",1,0,1,0,0,"Footwear","Sandals"
998,"Segment 2",2,1,0,0,0,"Clothing","Pants"
999,"Segment 4",4,0,1,0,0,"Footwear","Shoes"
1000,"Segment 2",2,1,0,0,0,"Clothing","Socks"
1001,"Segment 1",1,1,0,0,0,"Clothing","Socks"
1002,"Segment 2",2,1,0,0,0,"Clothing","Dress"
1003,"Segment 2",2,0,1,0,0,"Footwear","Shoes"
1004,"Segment 4",4,0,0,0,1,"Accessories","Hat"
1005,"Segment 1",1,0,0,0,1,"Accessories","Backpack"
1006,"Segment 4",4,0,0,0,1,"Accessories","Backpack"
1007,"Segment 1",1,1,0,0,0,"Clothing","Pants"
1008,"Segment 4",4,0,0,0,1,"Accessories","Gloves"
1009,"Segment 3",3,0,0,0,1,"Accessories","Scarf"
1010,"Segment 2",2,1,0,0,0,"Clothing","Hoodie"
1011,"Segment 2",2,1,0,0,0,"Clothing","Jeans"
1012,"Segment 2",2,0,0,0,1,"Accessories","Backpack"
1013,"Segment 1",1,0,1,0,0,"Footwear","Sandals"
1014,"Segment 4",4,0,0,0,1,"Accessories","Belt"
1015,"Segment 3",3,0,1,0,0,"Footwear","Shoes"
1016,"Segment 2",2,0,0,0,1,"Accessories","Gloves"
1017,"Segment 3",3,0,0,0,1,"Accessories","Belt"
1018,"Segment 3",3,0,0,1,0,"Outerwear","Jacket"
1019,"Segment 4",4,1,0,0,0,"Clothing","Dress"
1020,"Segment 3",3,1,0,0,0,"Clothing","Shirt"
1021,"Segment 1",1,0,0,0,1,"Accessories","Scarf"
1022,"Segment 1",1,0,0,1,0,"Outerwear","Coat"
1023,"Segment 2",2,0,0,0,1,"Accessories","Handbag"
1024,"Segment 4",4,0,0,0,1,"Accessories","Sunglasses"
1025,"Segment 3",3,1,0,0,0,"Clothing","T-shirt"
1026,"Segment 4",4,1,0,0,0,"Clothing","Shirt"
1027,"Segment 4",4,0,0,0,1,"Accessories","Handbag"
1028,"Segment 3",3,0,0,0,1,"Accessories","Jewelry"
1029,"Segment 2",2,1,0,0,0,"Clothing","Hoodie"
1030,"Segment 1",1,0,0,0,1,"Accessories","Gloves"
1031,"Segment 4",4,0,0,1,0,"Outerwear","Coat"
1032,"Segment 3",3,0,1,0,0,"Footwear","Sandals"
1033,"Segment 2",2,0,1,0,0,"Footwear","Boots"
1034,"Segment 1",1,1,0,0,0,"Clothing","Pants"
1035,"Segment 2",2,1,0,0,0,"Clothing","Socks"
1036,"Segment 4",4,1,0,0,0,"Clothing","Blouse"
1037,"Segment 2",2,0,0,0,1,"Accessories","Handbag"
1038,"Segment 2",2,0,0,0,1,"Accessories","Jewelry"
1039,"Segment 3",3,1,0,0,0,"Clothing","Pants"
1040,"Segment 1",1,0,0,0,1,"Accessories","Belt"
1041,"Segment 2",2,1,0,0,0,"Clothing","Jeans"
1042,"Segment 1",1,1,0,0,0,"Clothing","Shirt"
1043,"Segment 4",4,0,0,0,1,"Accessories","Belt"
1044,"Segment 3",3,1,0,0,0,"Clothing","Jeans"
1045,"Segment 1",1,1,0,0,0,"Clothing","Jeans"
1046,"Segment 4",4,1,0,0,0,"Clothing","Sweater"
1047,"Segment 1",1,0,1,0,0,"Footwear","Sneakers"
1048,"Segment 1",1,1,0,0,0,"Clothing","Socks"
1049,"Segment 3",3,1,0,0,0,"Clothing","Socks"
1050,"Segment 2",2,0,0,0,1,"Accessories","Sunglasses"
1051,"Segment 4",4,0,1,0,0,"Footwear","Sneakers"
1052,"Segment 3",3,1,0,0,0,"Clothing","Socks"
1053,"Segment 2",2,0,1,0,0,"Footwear","Shoes"
1054,"Segment 4",4,1,0,0,0,"Clothing","Blouse"
1055,"Segment 1",1,1,0,0,0,"Clothing","Shorts"
1056,"Segment 2",2,0,0,1,0,"Outerwear","Jacket"
1057,"Segment 3",3,1,0,0,0,"Clothing","Sweater"
1058,"Segment 2",2,0,0,1,0,"Outerwear","Jacket"
1059,"Segment 3",3,0,0,0,1,"Accessories","Scarf"
1060,"Segment 3",3,0,0,1,0,"Outerwear","Jacket"
1061,"Segment 3",3,1,0,0,0,"Clothing","Sweater"
1062,"Segment 1",1,0,0,1,0,"Outerwear","Coat"
1063,"Segment 3",3,0,1,0,0,"Footwear","Boots"
1064,"Segment 2",2,1,0,0,0,"Clothing","Hoodie"
1065,"Segment 2",2,0,0,0,1,"Accessories","Hat"
1066,"Segment 2",2,1,0,0,0,"Clothing","T-shirt"
1067,"Segment 4",4,0,0,1,0,"Outerwear","Coat"
1068,"Segment 3",3,1,0,0,0,"Clothing","Dress"
1069,"Segment 4",4,1,0,0,0,"Clothing","Shirt"
1070,"Segment 1",1,1,0,0,0,"Clothing","Skirt"
1071,"Segment 4",4,0,0,0,1,"Accessories","Jewelry"
1072,"Segment 4",4,0,0,0,1,"Accessories","Hat"
1073,"Segment 4",4,1,0,0,0,"Clothing","Shorts"
1074,"Segment 1",1,0,0,0,1,"Accessories","Scarf"
1075,"Segment 3",3,0,0,0,1,"Accessories","Jewelry"
1076,"Segment 1",1,0,0,0,1,"Accessories","Sunglasses"
1077,"Segment 3",3,0,0,1,0,"Outerwear","Coat"
1078,"Segment 2",2,0,0,1,0,"Outerwear","Jacket"
1079,"Segment 1",1,1,0,0,0,"Clothing","Sweater"
1080,"Segment 1",1,0,0,1,0,"Outerwear","Coat"
1081,"Segment 2",2,0,0,0,1,"Accessories","Scarf"
1082,"Segment 2",2,0,0,0,1,"Accessories","Belt"
1083,"Segment 3",3,0,0,0,1,"Accessories","Hat"
1084,"Segment 3",3,0,0,0,1,"Accessories","Backpack"
1085,"Segment 1",1,1,0,0,0,"Clothing","T-shirt"
1086,"Segment 3",3,0,0,0,1,"Accessories","Jewelry"
1087,"Segment 2",2,0,0,0,1,"Accessories","Sunglasses"
1088,"Segment 3",3,1,0,0,0,"Clothing","Jeans"
1089,"Segment 2",2,1,0,0,0,"Clothing","Pants"
1090,"Segment 1",1,0,0,0,1,"Accessories","Backpack"
1091,"Segment 1",1,0,0,0,1,"Accessories","Scarf"
1092,"Segment 1",1,1,0,0,0,"Clothing","Sweater"
1093,"Segment 2",2,0,0,0,1,"Accessories","Jewelry"
1094,"Segment 2",2,0,1,0,0,"Footwear","Sneakers"
1095,"Segment 1",1,0,0,0,1,"Accessories","Jewelry"
1096,"Segment 3",3,0,0,1,0,"Outerwear","Coat"
1097,"Segment 2",2,0,0,1,0,"Outerwear","Coat"
1098,"Segment 2",2,0,0,0,1,"Accessories","Sunglasses"
1099,"Segment 4",4,0,0,0,1,"Accessories","Handbag"
1100,"Segment 3",3,1,0,0,0,"Clothing","Sweater"
1101,"Segment 2",2,1,0,0,0,"Clothing","Pants"
1102,"Segment 3",3,0,0,0,1,"Accessories","Gloves"
1103,"Segment 3",3,1,0,0,0,"Clothing","Sweater"
1104,"Segment 1",1,1,0,0,0,"Clothing","Hoodie"
1105,"Segment 3",3,0,0,0,1,"Accessories","Hat"
1106,"Segment 3",3,1,0,0,0,"Clothing","T-shirt"
1107,"Segment 4",4,1,0,0,0,"Clothing","Skirt"
1108,"Segment 2",2,0,1,0,0,"Footwear","Sneakers"
1109,"Segment 3",3,1,0,0,0,"Clothing","Shorts"
1110,"Segment 4",4,1,0,0,0,"Clothing","Hoodie"
1111,"Segment 3",3,1,0,0,0,"Clothing","Hoodie"
1112,"Segment 1",1,0,1,0,0,"Footwear","Shoes"
1113,"Segment 4",4,1,0,0,0,"Clothing","Hoodie"
1114,"Segment 1",1,0,0,0,1,"Accessories","Sunglasses"
1115,"Segment 2",2,1,0,0,0,"Clothing","Skirt"
1116,"Segment 1",1,0,0,0,1,"Accessories","Hat"
1117,"Segment 4",4,0,0,0,1,"Accessories","Backpack"
1118,"Segment 1",1,0,0,0,1,"Accessories","Sunglasses"
1119,"Segment 1",1,0,0,0,1,"Accessories","Belt"
1120,"Segment 3",3,0,0,0,1,"Accessories","Jewelry"
1121,"Segment 1",1,0,1,0,0,"Footwear","Sneakers"
1122,"Segment 2",2,1,0,0,0,"Clothing","T-shirt"
1123,"Segment 4",4,0,0,0,1,"Accessories","Handbag"
1124,"Segment 3",3,0,0,0,1,"Accessories","Hat"
1125,"Segment 1",1,1,0,0,0,"Clothing","Sweater"
1126,"Segment 3",3,0,1,0,0,"Footwear","Sandals"
1127,"Segment 3",3,0,0,0,1,"Accessories","Scarf"
1128,"Segment 1",1,1,0,0,0,"Clothing","Shirt"
1129,"Segment 2",2,0,0,0,1,"Accessories","Gloves"
1130,"Segment 1",1,1,0,0,0,"Clothing","Hoodie"
1131,"Segment 2",2,0,0,0,1,"Accessories","Jewelry"
1132,"Segment 4",4,1,0,0,0,"Clothing","Shirt"
1133,"Segment 4",4,1,0,0,0,"Clothing","Hoodie"
1134,"Segment 1",1,0,1,0,0,"Footwear","Shoes"
1135,"Segment 4",4,1,0,0,0,"Clothing","T-shirt"
1136,"Segment 4",4,1,0,0,0,"Clothing","Skirt"
1137,"Segment 1",1,0,0,0,1,"Accessories","Handbag"
1138,"Segment 3",3,1,0,0,0,"Clothing","Shirt"
1139,"Segment 1",1,1,0,0,0,"Clothing","Pants"
1140,"Segment 2",2,0,0,1,0,"Outerwear","Coat"
1141,"Segment 3",3,1,0,0,0,"Clothing","Jeans"
1142,"Segment 1",1,0,0,0,1,"Accessories","Gloves"
1143,"Segment 4",4,1,0,0,0,"Clothing","T-shirt"
1144,"Segment 2",2,0,1,0,0,"Footwear","Boots"
1145,"Segment 1",1,1,0,0,0,"Clothing","Jeans"
1146,"Segment 3",3,0,1,0,0,"Footwear","Sneakers"
1147,"Segment 2",2,0,1,0,0,"Footwear","Sneakers"
1148,"Segment 2",2,0,0,0,1,"Accessories","Hat"
1149,"Segment 3",3,1,0,0,0,"Clothing","Pants"
1150,"Segment 3",3,0,0,0,1,"Accessories","Jewelry"
1151,"Segment 3",3,0,0,0,1,"Accessories","Jewelry"
1152,"Segment 4",4,1,0,0,0,"Clothing","Blouse"
1153,"Segment 2",2,0,0,0,1,"Accessories","Handbag"
1154,"Segment 1",1,1,0,0,0,"Clothing","Shirt"
1155,"Segment 3",3,1,0,0,0,"Clothing","Dress"
1156,"Segment 2",2,1,0,0,0,"Clothing","T-shirt"
1157,"Segment 1",1,0,1,0,0,"Footwear","Shoes"
1158,"Segment 1",1,0,0,0,1,"Accessories","Belt"
1159,"Segment 4",4,0,0,0,1,"Accessories","Belt"
1160,"Segment 2",2,0,0,0,1,"Accessories","Handbag"
1161,"Segment 3",3,0,0,0,1,"Accessories","Scarf"
1162,"Segment 2",2,1,0,0,0,"Clothing","Shorts"
1163,"Segment 4",4,0,1,0,0,"Footwear","Sandals"
1164,"Segment 3",3,1,0,0,0,"Clothing","Pants"
1165,"Segment 4",4,1,0,0,0,"Clothing","Dress"
1166,"Segment 3",3,1,0,0,0,"Clothing","T-shirt"
1167,"Segment 2",2,1,0,0,0,"Clothing","Dress"
1168,"Segment 4",4,1,0,0,0,"Clothing","Socks"
1169,"Segment 4",4,0,0,0,1,"Accessories","Scarf"
1170,"Segment 1",1,0,0,0,1,"Accessories","Backpack"
1171,"Segment 2",2,1,0,0,0,"Clothing","Skirt"
1172,"Segment 1",1,1,0,0,0,"Clothing","Socks"
1173,"Segment 4",4,0,0,1,0,"Outerwear","Coat"
1174,"Segment 3",3,0,0,0,1,"Accessories","Jewelry"
1175,"Segment 1",1,0,0,0,1,"Accessories","Backpack"
1176,"Segment 1",1,0,0,0,1,"Accessories","Belt"
1177,"Segment 1",1,1,0,0,0,"Clothing","Dress"
1178,"Segment 2",2,1,0,0,0,"Clothing","Skirt"
1179,"Segment 1",1,1,0,0,0,"Clothing","Dress"
1180,"Segment 3",3,1,0,0,0,"Clothing","T-shirt"
1181,"Segment 1",1,1,0,0,0,"Clothing","Skirt"
1182,"Segment 4",4,1,0,0,0,"Clothing","Shorts"
1183,"Segment 2",2,0,0,0,1,"Accessories","Jewelry"
1184,"Segment 1",1,1,0,0,0,"Clothing","Pants"
1185,"Segment 4",4,0,0,0,1,"Accessories","Belt"
1186,"Segment 4",4,1,0,0,0,"Clothing","Jeans"
1187,"Segment 4",4,1,0,0,0,"Clothing","Jeans"
1188,"Segment 4",4,0,0,0,1,"Accessories","Hat"
1189,"Segment 2",2,1,0,0,0,"Clothing","Blouse"
1190,"Segment 4",4,1,0,0,0,"Clothing","Shirt"
1191,"Segment 2",2,1,0,0,0,"Clothing","Shirt"
1192,"Segment 1",1,1,0,0,0,"Clothing","T-shirt"
1193,"Segment 2",2,0,0,1,0,"Outerwear","Coat"
1194,"Segment 1",1,0,0,1,0,"Outerwear","Jacket"
1195,"Segment 2",2,1,0,0,0,"Clothing","Hoodie"
1196,"Segment 1",1,0,0,0,1,"Accessories","Scarf"
1197,"Segment 3",3,0,0,0,1,"Accessories","Belt"
1198,"Segment 4",4,0,1,0,0,"Footwear","Sneakers"
1199,"Segment 1",1,1,0,0,0,"Clothing","Socks"
1200,"Segment 4",4,0,1,0,0,"Footwear","Sandals"
1201,"Segment 1",1,0,0,1,0,"Outerwear","Coat"
1202,"Segment 3",3,0,1,0,0,"Footwear","Shoes"
1203,"Segment 2",2,0,0,0,1,"Accessories","Scarf"
1204,"Segment 4",4,0,1,0,0,"Footwear","Sneakers"
1205,"Segment 4",4,0,0,0,1,"Accessories","Belt"
1206,"Segment 4",4,0,0,0,1,"Accessories","Handbag"
1207,"Segment 3",3,0,0,0,1,"Accessories","Handbag"
1208,"Segment 4",4,0,1,0,0,"Footwear","Boots"
1209,"Segment 3",3,0,1,0,0,"Footwear","Boots"
1210,"Segment 1",1,1,0,0,0,"Clothing","Pants"
1211,"Segment 1",1,0,0,0,1,"Accessories","Sunglasses"
1212,"Segment 1",1,1,0,0,0,"Clothing","Hoodie"
1213,"Segment 3",3,0,1,0,0,"Footwear","Shoes"
1214,"Segment 2",2,0,0,0,1,"Accessories","Handbag"
1215,"Segment 3",3,0,0,1,0,"Outerwear","Jacket"
1216,"Segment 2",2,1,0,0,0,"Clothing","Blouse"
1217,"Segment 2",2,1,0,0,0,"Clothing","Pants"
1218,"Segment 3",3,0,1,0,0,"Footwear","Boots"
1219,"Segment 4",4,0,1,0,0,"Footwear","Boots"
1220,"Segment 3",3,1,0,0,0,"Clothing","Sweater"
1221,"Segment 4",4,0,0,0,1,"Accessories","Gloves"
1222,"Segment 1",1,1,0,0,0,"Clothing","Socks"
1223,"Segment 4",4,1,0,0,0,"Clothing","Jeans"
1224,"Segment 2",2,1,0,0,0,"Clothing","Pants"
1225,"Segment 2",2,1,0,0,0,"Clothing","Shorts"
1226,"Segment 3",3,0,0,0,1,"Accessories","Gloves"
1227,"Segment 4",4,0,1,0,0,"Footwear","Sandals"
1228,"Segment 1",1,1,0,0,0,"Clothing","Blouse"
1229,"Segment 2",2,0,0,1,0,"Outerwear","Jacket"
1230,"Segment 3",3,0,0,0,1,"Accessories","Jewelry"
1231,"Segment 1",1,0,0,0,1,"Accessories","Hat"
1232,"Segment 4",4,1,0,0,0,"Clothing","Socks"
1233,"Segment 2",2,0,0,0,1,"Accessories","Handbag"
1234,"Segment 4",4,1,0,0,0,"Clothing","Pants"
1235,"Segment 4",4,0,0,0,1,"Accessories","Gloves"
1236,"Segment 3",3,1,0,0,0,"Clothing","Sweater"
1237,"Segment 1",1,0,0,0,1,"Accessories","Hat"
1238,"Segment 1",1,1,0,0,0,"Clothing","Dress"
1239,"Segment 4",4,1,0,0,0,"Clothing","Pants"
1240,"Segment 2",2,0,0,1,0,"Outerwear","Coat"
1241,"Segment 3",3,0,0,0,1,"Accessories","Scarf"
1242,"Segment 2",2,1,0,0,0,"Clothing","Hoodie"
1243,"Segment 2",2,1,0,0,0,"Clothing","Socks"
1244,"Segment 3",3,1,0,0,0,"Clothing","Blouse"
1245,"Segment 4",4,1,0,0,0,"Clothing","Socks"
1246,"Segment 2",2,1,0,0,0,"Clothing","Dress"
1247,"Segment 3",3,1,0,0,0,"Clothing","Hoodie"
1248,"Segment 4",4,1,0,0,0,"Clothing","T-shirt"
1249,"Segment 2",2,0,0,0,1,"Accessories","Hat"
1250,"Segment 2",2,0,1,0,0,"Footwear","Boots"
1251,"Segment 2",2,1,0,0,0,"Clothing","Jeans"
1252,"Segment 4",4,1,0,0,0,"Clothing","Shorts"
1253,"Segment 1",1,0,1,0,0,"Footwear","Sandals"
1254,"Segment 1",1,0,1,0,0,"Footwear","Sandals"
1255,"Segment 2",2,0,1,0,0,"Footwear","Sneakers"
1256,"Segment 1",1,0,0,0,1,"Accessories","Hat"
1257,"Segment 2",2,0,0,1,0,"Outerwear","Coat"
1258,"Segment 2",2,1,0,0,0,"Clothing","Dress"
1259,"Segment 4",4,0,1,0,0,"Footwear","Boots"
1260,"Segment 4",4,1,0,0,0,"Clothing","Skirt"
1261,"Segment 4",4,1,0,0,0,"Clothing","Shirt"
1262,"Segment 3",3,1,0,0,0,"Clothing","Shirt"
1263,"Segment 1",1,0,1,0,0,"Footwear","Boots"
1264,"Segment 1",1,1,0,0,0,"Clothing","Hoodie"
1265,"Segment 3",3,1,0,0,0,"Clothing","Sweater"
1266,"Segment 3",3,1,0,0,0,"Clothing","Shirt"
1267,"Segment 1",1,1,0,0,0,"Clothing","Blouse"
1268,"Segment 3",3,1,0,0,0,"Clothing","T-shirt"
1269,"Segment 3",3,0,0,1,0,"Outerwear","Jacket"
1270,"Segment 2",2,0,0,0,1,"Accessories","Jewelry"
1271,"Segment 4",4,1,0,0,0,"Clothing","Hoodie"
1272,"Segment 4",4,0,0,0,1,"Accessories","Jewelry"
1273,"Segment 1",1,0,1,0,0,"Footwear","Sandals"
1274,"Segment 2",2,1,0,0,0,"Clothing","Jeans"
1275,"Segment 4",4,0,0,0,1,"Accessories","Hat"
1276,"Segment 2",2,1,0,0,0,"Clothing","Sweater"
1277,"Segment 4",4,0,1,0,0,"Footwear","Boots"
1278,"Segment 1",1,1,0,0,0,"Clothing","Blouse"
1279,"Segment 3",3,1,0,0,0,"Clothing","Shorts"
1280,"Segment 2",2,1,0,0,0,"Clothing","Hoodie"
1281,"Segment 1",1,1,0,0,0,"Clothing","Pants"
1282,"Segment 1",1,0,0,0,1,"Accessories","Belt"
1283,"Segment 3",3,1,0,0,0,"Clothing","Shirt"
1284,"Segment 4",4,1,0,0,0,"Clothing","Shirt"
1285,"Segment 4",4,1,0,0,0,"Clothing","Dress"
1286,"Segment 4",4,0,0,0,1,"Accessories","Gloves"
1287,"Segment 1",1,0,0,0,1,"Accessories","Gloves"
1288,"Segment 3",3,1,0,0,0,"Clothing","Jeans"
1289,"Segment 4",4,0,0,0,1,"Accessories","Belt"
1290,"Segment 3",3,0,0,1,0,"Outerwear","Jacket"
1291,"Segment 2",2,1,0,0,0,"Clothing","Skirt"
1292,"Segment 2",2,0,1,0,0,"Footwear","Sandals"
1293,"Segment 1",1,0,0,0,1,"Accessories","Belt"
1294,"Segment 1",1,1,0,0,0,"Clothing","Sweater"
1295,"Segment 1",1,1,0,0,0,"Clothing","Shirt"
1296,"Segment 3",3,0,1,0,0,"Footwear","Sneakers"
1297,"Segment 2",2,1,0,0,0,"Clothing","Jeans"
1298,"Segment 4",4,0,1,0,0,"Footwear","Sandals"
1299,"Segment 3",3,1,0,0,0,"Clothing","Pants"
1300,"Segment 1",1,0,0,0,1,"Accessories","Belt"
1301,"Segment 4",4,1,0,0,0,"Clothing","T-shirt"
1302,"Segment 1",1,1,0,0,0,"Clothing","Shirt"
1303,"Segment 3",3,0,1,0,0,"Footwear","Sneakers"
1304,"Segment 3",3,1,0,0,0,"Clothing","Blouse"
1305,"Segment 4",4,0,0,0,1,"Accessories","Backpack"
1306,"Segment 1",1,1,0,0,0,"Clothing","Pants"
1307,"Segment 2",2,1,0,0,0,"Clothing","Sweater"
1308,"Segment 3",3,0,0,1,0,"Outerwear","Coat"
1309,"Segment 2",2,1,0,0,0,"Clothing","Dress"
1310,"Segment 1",1,1,0,0,0,"Clothing","Blouse"
1311,"Segment 3",3,1,0,0,0,"Clothing","Hoodie"
1312,"Segment 1",1,0,1,0,0,"Footwear","Shoes"
1313,"Segment 4",4,1,0,0,0,"Clothing","T-shirt"
1314,"Segment 2",2,0,1,0,0,"Footwear","Shoes"
1315,"Segment 3",3,0,1,0,0,"Footwear","Boots"
1316,"Segment 4",4,1,0,0,0,"Clothing","Shorts"
1317,"Segment 1",1,0,0,0,1,"Accessories","Belt"
1318,"Segment 3",3,1,0,0,0,"Clothing","Pants"
1319,"Segment 3",3,1,0,0,0,"Clothing","Shorts"
1320,"Segment 2",2,0,0,0,1,"Accessories","Sunglasses"
1321,"Segment 2",2,0,0,0,1,"Accessories","Hat"
1322,"Segment 4",4,1,0,0,0,"Clothing","T-shirt"
1323,"Segment 1",1,1,0,0,0,"Clothing","Pants"
1324,"Segment 4",4,1,0,0,0,"Clothing","Shorts"
1325,"Segment 3",3,0,0,0,1,"Accessories","Jewelry"
1326,"Segment 3",3,0,0,0,1,"Accessories","Backpack"
1327,"Segment 1",1,0,1,0,0,"Footwear","Shoes"
1328,"Segment 2",2,0,0,1,0,"Outerwear","Coat"
1329,"Segment 4",4,1,0,0,0,"Clothing","Sweater"
1330,"Segment 2",2,0,0,0,1,"Accessories","Gloves"
1331,"Segment 3",3,0,0,0,1,"Accessories","Handbag"
1332,"Segment 3",3,1,0,0,0,"Clothing","Socks"
1333,"Segment 4",4,1,0,0,0,"Clothing","Hoodie"
1334,"Segment 3",3,1,0,0,0,"Clothing","Pants"
1335,"Segment 1",1,0,0,1,0,"Outerwear","Coat"
1336,"Segment 1",1,0,1,0,0,"Footwear","Boots"
1337,"Segment 1",1,0,1,0,0,"Footwear","Sneakers"
1338,"Segment 3",3,1,0,0,0,"Clothing","Sweater"
1339,"Segment 2",2,0,0,0,1,"Accessories","Handbag"
1340,"Segment 1",1,0,0,0,1,"Accessories","Belt"
1341,"Segment 1",1,0,0,0,1,"Accessories","Belt"
1342,"Segment 3",3,1,0,0,0,"Clothing","Hoodie"
1343,"Segment 2",2,0,0,0,1,"Accessories","Sunglasses"
1344,"Segment 2",2,0,1,0,0,"Footwear","Sneakers"
1345,"Segment 1",1,1,0,0,0,"Clothing","T-shirt"
1346,"Segment 2",2,1,0,0,0,"Clothing","Dress"
1347,"Segment 3",3,1,0,0,0,"Clothing","Hoodie"
1348,"Segment 4",4,1,0,0,0,"Clothing","Sweater"
1349,"Segment 3",3,0,0,0,1,"Accessories","Belt"
1350,"Segment 3",3,1,0,0,0,"Clothing","Socks"
1351,"Segment 1",1,0,0,0,1,"Accessories","Sunglasses"
1352,"Segment 3",3,0,0,1,0,"Outerwear","Coat"
1353,"Segment 4",4,0,0,0,1,"Accessories","Hat"
1354,"Segment 1",1,1,0,0,0,"Clothing","Pants"
1355,"Segment 2",2,0,0,0,1,"Accessories","Backpack"
1356,"Segment 4",4,1,0,0,0,"Clothing","Shorts"
1357,"Segment 4",4,0,0,1,0,"Outerwear","Jacket"
1358,"Segment 3",3,0,0,0,1,"Accessories","Backpack"
1359,"Segment 3",3,0,0,0,1,"Accessories","Scarf"
1360,"Segment 1",1,1,0,0,0,"Clothing","Hoodie"
1361,"Segment 2",2,1,0,0,0,"Clothing","Skirt"
1362,"Segment 2",2,1,0,0,0,"Clothing","Dress"
1363,"Segment 1",1,0,0,1,0,"Outerwear","Coat"
1364,"Segment 4",4,1,0,0,0,"Clothing","Blouse"
1365,"Segment 4",4,0,0,0,1,"Accessories","Hat"
1366,"Segment 1",1,0,0,0,1,"Accessories","Handbag"
1367,"Segment 2",2,0,0,0,1,"Accessories","Belt"
1368,"Segment 4",4,0,0,0,1,"Accessories","Belt"
1369,"Segment 1",1,1,0,0,0,"Clothing","Shirt"
1370,"Segment 3",3,0,1,0,0,"Footwear","Shoes"
1371,"Segment 3",3,0,0,0,1,"Accessories","Scarf"
1372,"Segment 3",3,1,0,0,0,"Clothing","Pants"
1373,"Segment 4",4,1,0,0,0,"Clothing","Blouse"
1374,"Segment 3",3,0,0,0,1,"Accessories","Gloves"
1375,"Segment 3",3,0,0,0,1,"Accessories","Handbag"
1376,"Segment 1",1,0,1,0,0,"Footwear","Sneakers"
1377,"Segment 4",4,0,1,0,0,"Footwear","Sandals"
1378,"Segment 3",3,0,0,0,1,"Accessories","Sunglasses"
1379,"Segment 3",3,0,0,1,0,"Outerwear","Jacket"
1380,"Segment 3",3,1,0,0,0,"Clothing","T-shirt"
1381,"Segment 2",2,0,1,0,0,"Footwear","Sneakers"
1382,"Segment 3",3,0,1,0,0,"Footwear","Shoes"
1383,"Segment 4",4,0,0,1,0,"Outerwear","Jacket"
1384,"Segment 3",3,0,0,0,1,"Accessories","Scarf"
1385,"Segment 4",4,0,1,0,0,"Footwear","Sneakers"
1386,"Segment 3",3,0,0,0,1,"Accessories","Jewelry"
1387,"Segment 2",2,0,0,1,0,"Outerwear","Jacket"
1388,"Segment 3",3,1,0,0,0,"Clothing","Blouse"
1389,"Segment 2",2,1,0,0,0,"Clothing","Dress"
1390,"Segment 3",3,0,0,0,1,"Accessories","Scarf"
1391,"Segment 1",1,0,0,0,1,"Accessories","Hat"
1392,"Segment 2",2,1,0,0,0,"Clothing","Blouse"
1393,"Segment 1",1,0,0,0,1,"Accessories","Gloves"
1394,"Segment 1",1,0,0,0,1,"Accessories","Gloves"
1395,"Segment 1",1,0,0,1,0,"Outerwear","Coat"
1396,"Segment 2",2,0,0,0,1,"Accessories","Scarf"
1397,"Segment 2",2,1,0,0,0,"Clothing","Pants"
1398,"Segment 4",4,0,0,0,1,"Accessories","Sunglasses"
1399,"Segment 3",3,1,0,0,0,"Clothing","Dress"
1400,"Segment 3",3,0,0,0,1,"Accessories","Hat"
1401,"Segment 2",2,0,0,0,1,"Accessories","Backpack"
1402,"Segment 3",3,0,1,0,0,"Footwear","Sandals"
1403,"Segment 2",2,0,0,0,1,"Accessories","Sunglasses"
1404,"Segment 1",1,0,0,0,1,"Accessories","Backpack"
1405,"Segment 2",2,0,0,0,1,"Accessories","Jewelry"
1406,"Segment 3",3,1,0,0,0,"Clothing","Socks"
